Order_ID,Order_Date,Category,Subcategory,Quantity,Unit_Price,Discount_%,Sales_Amount,Profit,City,Region
317,2020-04-15,Home & Kitchen,Furniture,4,4693,20,15017.6,958.0,Bangalore,North
318,2016-06-11,Home & Kitchen,Decor,4,319,5,1212.2,126.54,Ahmedabad,South
319,2016-07-23,Electronics,Mobiles,4,890,20,2848.0,628.32,Delhi,East
320,2018-05-24,Electronics,Accessories,1,739,0,739.0,151.03,Ahmedabad,South
321,2019-03-17,Electronics,Appliances,5,1499,5,7120.25,952.4,Kolkata,North
322,2016-11-09,Grocery,Snacks,5,3702,10,16659.0,3249.02,Hyderabad,East
323,2017-01-05,Grocery,Staples,1,4998,15,4248.3,509.38,Mumbai,West
324,2020-09-27,Electronics,Mobiles,2,647,0,1294.0,200.15,Hyderabad,West
325,2016-02-12,Electronics,Accessories,1,3719,0,3719.0,590.23,Ahmedabad,North
326,2018-04-21,Electronics,Mobiles,5,3638,5,17280.5,3159.52,Mumbai,North
327,2019-03-13,Electronics,Accessories,3,4782,15,12194.1,761.58,Kolkata,North
328,2020-07-31,Home & Kitchen,Decor,3,1777,10,4797.9,994.39,Kolkata,East
329,2017-01-17,Personal Care,Haircare,4,2841,20,9091.2,1653.92,Bangalore,East
330,2018-09-27,Clothing,Men,2,3917,5,7442.3,1202.65,Pune,West
331,2020-04-26,Clothing,Men,4,2324,15,7901.6,1108.91,Delhi,North
332,2017-12-09,Clothing,Kids,3,4924,15,12556.2,1942.02,Kolkata,East
333,2016-06-12,Home & Kitchen,Furniture,5,4704,5,22344.0,1823.07,Bangalore,North
334,2018-02-13,Home & Kitchen,Cookware,3,2974,10,8029.8,1842.34,Delhi,East
335,2019-02-26,Grocery,Dairy,5,737,10,3316.5,373.55,Ahmedabad,North
336,2020-03-27,Clothing,Men,3,4008,0,12024.0,1605.83,Chennai,West
337,2016-09-25,Personal Care,Haircare,2,1333,15,2266.1,513.01,Chennai,South
338,2020-04-09,Clothing,Men,3,2450,15,6247.5,1211.21,Pune,North
339,2017-12-01,Personal Care,Hygiene,4,314,15,1067.6,249.44,Ahmedabad,South
340,2019-11-19,Home & Kitchen,Furniture,2,3040,15,5168.0,733.1,Hyderabad,East
341,2019-02-28,Electronics,Accessories,4,4621,5,17559.8,1736.1,Bangalore,East
342,2019-12-11,Electronics,Accessories,5,1748,15,7429.0,1716.63,Delhi,South
343,2019-01-03,Electronics,Accessories,1,2376,0,2376.0,518.66,Delhi,North
344,2016-10-15,Clothing,Kids,4,2990,5,11362.0,1306.87,Kolkata,East
345,2017-03-29,Home & Kitchen,Decor,1,4269,0,4269.0,928.12,Chennai,East
346,2016-05-22,Clothing,Women,5,1386,20,5544.0,729.93,Bangalore,North
347,2017-07-04,Home & Kitchen,Furniture,1,3988,15,3389.8,620.32,Pune,South
348,2019-06-28,Grocery,Beverages,3,2504,10,6760.8,488.12,Kolkata,North
349,2018-04-19,Home & Kitchen,Furniture,3,3967,10,10710.9,1440.72,Mumbai,East
350,2020-10-16,Electronics,Accessories,1,4228,10,3805.2,818.91,Delhi,West
351,2019-09-12,Home & Kitchen,Furniture,1,2860,15,2431.0,524.8,Bangalore,South
352,2019-02-17,Home & Kitchen,Cookware,5,2773,0,13865.0,1364.02,Kolkata,West
353,2020-08-04,Home & Kitchen,Furniture,3,4966,10,13408.2,1277.4,Ahmedabad,North
354,2016-03-08,Grocery,Dairy,4,4058,20,12985.6,2826.06,Kolkata,North
355,2018-02-17,Home & Kitchen,Decor,2,1542,20,2467.2,154.76,Bangalore,West
356,2018-10-09,Clothing,Men,5,3566,0,17830.0,3277.87,Mumbai,North
357,2019-08-17,Grocery,Dairy,4,3709,0,14836.0,1753.07,Bangalore,West
358,2020-04-22,Personal Care,Hygiene,4,4650,20,14880.0,2647.47,Chennai,South
359,2016-03-16,Home & Kitchen,Cookware,5,628,15,2669.0,640.84,Pune,South
360,2020-05-26,Grocery,Snacks,1,3843,0,3843.0,222.71,Ahmedabad,North
361,2019-11-04,Clothing,Kids,2,4586,20,7337.6,1060.97,Delhi,East
362,2020-09-08,Clothing,Men,5,4846,0,24230.0,1248.64,Ahmedabad,East
363,2017-08-24,Clothing,Men,5,3878,0,19390.0,1816.88,Pune,South
364,2019-09-29,Grocery,Snacks,5,4962,0,24810.0,5300.44,Hyderabad,South
365,2016-07-01,Clothing,Kids,1,4542,10,4087.8,241.06,Delhi,West
366,2019-04-06,Personal Care,Skincare,4,68,15,231.2,52.36,Hyderabad,West
367,2019-06-17,Personal Care,Skincare,1,3422,5,3250.9,783.51,Pune,West
368,2016-06-22,Grocery,Staples,5,776,0,3880.0,662.55,Pune,North
369,2020-08-23,Electronics,Accessories,4,643,20,2057.6,152.68,Bangalore,East
370,2020-10-26,Home & Kitchen,Furniture,4,3499,10,12596.4,1523.59,Chennai,North
371,2016-07-20,Personal Care,Skincare,2,1892,10,3405.6,578.06,Ahmedabad,North
372,2017-12-13,Clothing,Women,1,820,15,697.0,123.77,Hyderabad,North
373,2017-01-21,Personal Care,Haircare,2,4058,15,6898.6,752.0,Mumbai,South
374,2018-09-12,Personal Care,Hygiene,5,1286,0,6430.0,599.34,Mumbai,South
375,2020-12-24,Grocery,Beverages,5,1180,5,5605.0,733.02,Hyderabad,South
376,2020-07-15,Grocery,Snacks,4,3485,5,13243.0,1679.85,Delhi,East
377,2018-11-30,Home & Kitchen,Decor,3,2091,10,5645.7,960.98,Bangalore,East
378,2017-11-09,Grocery,Dairy,2,3030,15,5151.0,303.68,Mumbai,West
379,2020-08-19,Home & Kitchen,Decor,2,963,15,1637.1,84.05,Chennai,South
380,2017-01-29,Clothing,Women,1,2978,20,2382.4,372.17,Kolkata,East
381,2018-04-12,Home & Kitchen,Cookware,4,1950,5,7410.0,1090.14,Kolkata,East
382,2016-03-15,Clothing,Kids,5,1228,10,5526.0,705.1,Pune,South
383,2016-05-04,Electronics,Accessories,5,4687,5,22263.25,5120.92,Hyderabad,West
384,2018-11-24,Electronics,Mobiles,4,835,15,2839.0,451.62,Hyderabad,West
385,2017-09-29,Clothing,Kids,4,1986,20,6355.2,1551.61,Ahmedabad,East
386,2020-02-21,Personal Care,Skincare,1,1982,5,1882.9,157.54,Hyderabad,South
387,2020-04-26,Clothing,Kids,2,1489,20,2382.4,211.85,Mumbai,West
388,2016-10-26,Home & Kitchen,Furniture,3,408,15,1040.4,124.28,Bangalore,South
389,2018-06-27,Personal Care,Hygiene,2,2236,15,3801.2,495.51,Mumbai,South
390,2016-04-13,Home & Kitchen,Cookware,1,3785,5,3595.75,511.64,Chennai,West
391,2017-10-18,Home & Kitchen,Furniture,5,2261,10,10174.5,778.09,Delhi,West
392,2020-09-04,Electronics,Appliances,4,2343,20,7497.6,1493.31,Chennai,East
393,2019-04-22,Personal Care,Skincare,4,2010,5,7638.0,1824.02,Mumbai,South
394,2019-08-20,Clothing,Women,4,4727,5,17962.6,2663.56,Delhi,West
395,2017-12-04,Clothing,Kids,1,3875,0,3875.0,864.57,Ahmedabad,South
396,2020-09-06,Electronics,Appliances,4,952,20,3046.4,442.63,Chennai,West
397,2016-12-02,Home & Kitchen,Furniture,1,3985,10,3586.5,403.05,Delhi,South
398,2018-07-31,Personal Care,Skincare,5,2384,5,11324.0,1646.16,Hyderabad,North
399,2020-05-08,Clothing,Kids,2,2417,20,3867.2,470.8,Pune,West
400,2016-02-26,Clothing,Women,3,4164,5,11867.4,2199.79,Mumbai,East
401,2019-08-08,Clothing,Men,1,1622,0,1622.0,103.49,Hyderabad,East
402,2019-02-24,Personal Care,Skincare,1,3797,10,3417.3,590.24,Kolkata,South
403,2018-07-30,Grocery,Beverages,4,463,10,1666.8,199.62,Delhi,North
404,2020-09-04,Home & Kitchen,Furniture,2,2142,20,3427.2,240.55,Ahmedabad,East
405,2017-01-09,Electronics,Mobiles,2,4595,5,8730.5,1139.98,Chennai,South
406,2016-10-21,Home & Kitchen,Cookware,3,3001,10,8102.7,440.83,Chennai,West
407,2019-06-10,Grocery,Snacks,5,2878,20,11512.0,1069.76,Delhi,West
408,2016-01-31,Grocery,Beverages,1,232,5,220.4,36.84,Kolkata,North
409,2018-11-03,Home & Kitchen,Cookware,2,1061,20,1697.6,357.84,Ahmedabad,North
410,2018-12-18,Home & Kitchen,Furniture,2,1085,5,2061.5,158.25,Pune,South
411,2020-10-05,Clothing,Men,1,1314,5,1248.3,257.9,Pune,East
412,2019-01-16,Grocery,Staples,2,2487,20,3979.2,947.41,Kolkata,West
413,2017-09-24,Home & Kitchen,Decor,1,4282,10,3853.8,860.59,Bangalore,East
414,2018-03-29,Electronics,Appliances,5,1156,0,5780.0,725.17,Kolkata,East
415,2017-02-04,Clothing,Men,2,520,5,988.0,160.97,Bangalore,South
416,2018-08-08,Grocery,Dairy,2,4168,20,6668.8,1284.47,Hyderabad,West
417,2017-06-06,Grocery,Dairy,1,3573,0,3573.0,391.64,Hyderabad,East
418,2020-08-02,Clothing,Kids,5,2907,0,14535.0,1773.42,Kolkata,South
419,2019-10-10,Home & Kitchen,Furniture,2,276,15,469.2,23.73,Chennai,West
420,2018-01-10,Personal Care,Haircare,5,2128,5,10108.0,933.97,Mumbai,North
421,2018-08-09,Clothing,Women,1,3221,20,2576.8,517.43,Hyderabad,North
422,2018-02-14,Grocery,Dairy,4,989,20,3164.8,590.04,Ahmedabad,North
423,2020-04-05,Grocery,Dairy,4,284,10,1022.4,187.48,Mumbai,North
424,2018-12-03,Electronics,Mobiles,5,3707,20,14828.0,1865.64,Kolkata,North
425,2017-02-01,Grocery,Dairy,2,724,0,1448.0,285.6,Ahmedabad,West
426,2018-06-02,Home & Kitchen,Cookware,5,4316,0,21580.0,5237.46,Bangalore,North
427,2016-04-28,Grocery,Dairy,4,2881,0,11524.0,1777.68,Pune,East
428,2020-09-12,Clothing,Women,2,2272,0,4544.0,336.44,Ahmedabad,South
429,2016-02-02,Personal Care,Skincare,2,2616,15,4447.2,793.26,Bangalore,East
430,2017-04-28,Clothing,Men,5,3768,15,16014.0,3513.67,Mumbai,East
431,2018-09-09,Clothing,Men,1,3625,20,2900.0,375.84,Bangalore,East
432,2017-05-03,Clothing,Men,5,2707,5,12858.25,1887.79,Chennai,East
433,2017-05-30,Home & Kitchen,Cookware,2,442,20,707.2,110.43,Bangalore,North
434,2020-12-28,Clothing,Kids,4,327,0,1308.0,119.02,Pune,East
435,2016-01-26,Electronics,Mobiles,1,510,20,408.0,63.42,Bangalore,South
436,2017-05-05,Home & Kitchen,Decor,1,1122,15,953.7,112.03,Ahmedabad,East
437,2016-06-07,Grocery,Staples,1,4831,5,4589.45,862.91,Pune,West
438,2017-04-03,Home & Kitchen,Furniture,1,3043,10,2738.7,553.81,Kolkata,West
439,2020-04-30,Electronics,Mobiles,5,3695,5,17551.25,2797.18,Ahmedabad,West
440,2020-03-21,Clothing,Women,5,2617,15,11122.25,2552.94,Bangalore,West
441,2016-11-26,Grocery,Dairy,5,1596,15,6783.0,1233.3,Mumbai,East
442,2019-06-29,Home & Kitchen,Decor,3,2543,0,7629.0,715.78,Hyderabad,West
443,2016-11-06,Electronics,Appliances,2,1333,15,2266.1,472.52,Delhi,West
444,2017-09-10,Electronics,Mobiles,3,294,5,837.9,203.95,Kolkata,West
445,2019-10-07,Electronics,Accessories,4,4640,0,18560.0,2628.97,Mumbai,South
446,2016-04-02,Home & Kitchen,Cookware,4,4282,20,13702.4,709.89,Hyderabad,East
447,2019-07-02,Home & Kitchen,Cookware,3,2267,15,5780.85,494.71,Chennai,East
448,2017-09-04,Clothing,Women,3,2986,20,7166.4,1047.57,Hyderabad,West
449,2020-01-01,Electronics,Mobiles,3,2226,0,6678.0,1350.3,Mumbai,South
450,2020-06-17,Home & Kitchen,Furniture,3,3746,10,10114.2,1063.1,Mumbai,North
451,2017-11-23,Personal Care,Skincare,3,1155,15,2945.25,646.35,Mumbai,North
452,2019-11-28,Electronics,Mobiles,4,4460,10,16056.0,3216.89,Hyderabad,North
453,2019-07-25,Grocery,Snacks,2,1822,0,3644.0,874.89,Hyderabad,East
454,2017-10-22,Clothing,Kids,3,2685,5,7652.25,1667.67,Hyderabad,East
455,2017-02-08,Electronics,Mobiles,4,2888,5,10974.4,2499.72,Pune,East
456,2017-07-06,Personal Care,Skincare,3,4257,15,10855.35,1923.66,Delhi,East
457,2017-02-24,Electronics,Appliances,1,1440,10,1296.0,281.45,Hyderabad,East
458,2020-04-08,Electronics,Mobiles,2,3125,10,5625.0,861.37,Mumbai,South
459,2018-05-26,Personal Care,Hygiene,5,303,20,1212.0,246.17,Mumbai,West
460,2017-07-19,Grocery,Dairy,5,3946,5,18743.5,1689.02,Chennai,North
461,2016-07-30,Personal Care,Skincare,3,433,10,1169.1,70.59,Bangalore,East
462,2020-03-14,Home & Kitchen,Cookware,4,2848,0,11392.0,2502.65,Chennai,North
463,2017-12-02,Electronics,Accessories,5,1185,10,5332.5,556.11,Mumbai,North
464,2020-10-29,Clothing,Kids,5,359,20,1436.0,114.77,Kolkata,South
465,2016-02-01,Electronics,Accessories,3,4399,0,13197.0,1369.44,Kolkata,North
466,2020-05-02,Grocery,Snacks,4,202,10,727.2,146.75,Ahmedabad,West
467,2020-10-18,Grocery,Staples,3,3925,0,11775.0,2785.79,Kolkata,North
468,2018-10-21,Clothing,Women,2,216,20,345.6,76.84,Mumbai,North
469,2017-04-21,Clothing,Men,1,4727,15,4017.95,987.23,Delhi,West
470,2016-06-23,Grocery,Dairy,5,2280,0,11400.0,1281.32,Pune,South
471,2017-01-03,Home & Kitchen,Cookware,3,92,15,234.6,17.57,Ahmedabad,North
472,2017-11-04,Grocery,Beverages,5,4904,15,20842.0,3372.15,Hyderabad,South
473,2019-04-06,Grocery,Snacks,3,2290,20,5496.0,1064.52,Ahmedabad,East
474,2020-02-15,Personal Care,Haircare,3,2813,10,7595.1,1715.49,Mumbai,East
475,2020-03-17,Home & Kitchen,Decor,3,4458,20,10699.2,686.66,Ahmedabad,East
476,2020-12-12,Clothing,Women,3,3300,5,9405.0,935.82,Kolkata,East
477,2018-11-01,Grocery,Snacks,5,2428,20,9712.0,1171.19,Mumbai,North
478,2017-07-22,Grocery,Snacks,4,937,10,3373.2,408.73,Pune,East
479,2017-12-26,Grocery,Staples,5,1523,15,6472.75,1594.95,Bangalore,North
480,2020-02-09,Clothing,Women,4,2811,0,11244.0,2766.85,Pune,North
481,2016-01-17,Personal Care,Haircare,2,567,5,1077.3,78.28,Ahmedabad,West
482,2020-02-06,Personal Care,Haircare,4,4570,0,18280.0,2180.89,Bangalore,South
483,2018-02-16,Clothing,Kids,2,257,5,488.3,52.49,Pune,North
484,2020-01-02,Electronics,Appliances,3,4814,15,12275.7,1343.68,Ahmedabad,East
485,2017-08-18,Home & Kitchen,Decor,3,2464,5,7022.4,726.68,Pune,North
486,2020-10-08,Clothing,Women,3,3899,0,11697.0,2237.94,Kolkata,North
487,2016-04-09,Grocery,Staples,3,2605,5,7424.25,1657.23,Mumbai,South
488,2016-09-22,Electronics,Mobiles,5,4807,10,21631.5,4901.67,Delhi,East
489,2017-02-17,Home & Kitchen,Cookware,1,333,0,333.0,17.68,Bangalore,South
490,2019-04-02,Grocery,Snacks,3,1970,5,5614.5,728.8,Hyderabad,North
491,2016-06-24,Electronics,Accessories,1,4987,5,4737.65,940.73,Pune,South
492,2019-09-26,Home & Kitchen,Decor,1,4512,15,3835.2,524.96,Mumbai,South
493,2019-06-25,Electronics,Appliances,4,3906,10,14061.6,2496.46,Pune,North
494,2020-08-30,Home & Kitchen,Furniture,1,2854,15,2425.9,127.96,Chennai,West
495,2016-03-09,Grocery,Beverages,3,4947,10,13356.9,1893.85,Delhi,North
496,2016-11-26,Electronics,Mobiles,2,1679,5,3190.1,724.13,Chennai,South
497,2016-11-14,Home & Kitchen,Decor,5,3807,10,17131.5,2969.86,Mumbai,South
498,2020-12-04,Clothing,Women,3,543,5,1547.55,209.69,Hyderabad,North
499,2016-10-21,Clothing,Men,1,4077,15,3465.45,807.63,Hyderabad,West
500,2018-05-02,Electronics,Appliances,2,494,5,938.6,93.56,Bangalore,North
501,2019-06-29,Electronics,Accessories,3,1408,15,3590.4,480.68,Chennai,North
502,2019-04-23,Clothing,Women,5,4401,20,17604.0,2533.31,Kolkata,East
503,2019-02-26,Home & Kitchen,Decor,3,3031,5,8638.35,1138.15,Ahmedabad,North
504,2017-10-06,Personal Care,Skincare,1,2811,15,2389.35,436.88,Chennai,South
505,2020-06-07,Personal Care,Hygiene,3,852,15,2172.6,234.29,Bangalore,East
506,2016-11-07,Home & Kitchen,Decor,2,3656,0,7312.0,887.51,Chennai,North
507,2020-11-07,Home & Kitchen,Furniture,5,1621,5,7699.75,960.19,Pune,South
508,2019-05-21,Grocery,Snacks,5,186,10,837.0,180.6,Chennai,North
509,2016-09-17,Grocery,Beverages,2,136,0,272.0,32.36,Kolkata,South
510,2017-12-26,Grocery,Staples,1,3360,20,2688.0,355.4,Kolkata,North
511,2020-07-05,Home & Kitchen,Decor,5,3368,20,13472.0,2610.17,Ahmedabad,East
512,2017-10-23,Electronics,Accessories,1,770,10,693.0,136.16,Delhi,North
513,2018-10-16,Electronics,Accessories,3,3029,5,8632.65,1328.09,Bangalore,South
514,2019-11-06,Clothing,Women,4,2460,20,7872.0,1046.56,Mumbai,North
515,2016-07-13,Grocery,Staples,2,498,20,796.8,119.54,Delhi,West
516,2016-04-02,Grocery,Beverages,5,2657,0,13285.0,1981.33,Hyderabad,West
517,2016-03-11,Electronics,Mobiles,5,1398,5,6640.5,1521.57,Chennai,North
518,2018-03-31,Grocery,Staples,1,1826,0,1826.0,404.39,Delhi,West
519,2017-06-24,Clothing,Kids,5,2513,5,11936.75,1201.49,Mumbai,North
520,2017-09-23,Home & Kitchen,Furniture,1,554,0,554.0,81.45,Delhi,North
521,2017-12-18,Grocery,Staples,5,4484,10,20178.0,4459.23,Hyderabad,South
522,2020-09-12,Clothing,Kids,1,1305,5,1239.75,285.58,Kolkata,North
523,2016-07-03,Home & Kitchen,Decor,4,3456,15,11750.4,1869.69,Mumbai,West
524,2016-11-28,Electronics,Accessories,5,2432,15,10336.0,2578.18,Delhi,North
525,2016-01-03,Personal Care,Hygiene,3,2671,15,6811.05,972.94,Bangalore,South
526,2017-09-10,Electronics,Appliances,3,3356,5,9564.6,1743.98,Mumbai,West
527,2019-02-21,Home & Kitchen,Decor,2,3625,0,7250.0,1204.97,Mumbai,North
528,2019-10-23,Electronics,Mobiles,5,1903,5,9039.25,1823.22,Delhi,West
529,2017-07-24,Clothing,Men,4,1338,15,4549.2,582.98,Pune,West
530,2020-05-18,Clothing,Men,2,853,5,1620.7,268.65,Ahmedabad,North
531,2020-01-08,Electronics,Accessories,5,103,10,463.5,40.36,Hyderabad,South
532,2018-01-03,Electronics,Accessories,4,699,15,2376.6,473.3,Kolkata,West
533,2019-04-16,Electronics,Accessories,4,420,5,1596.0,223.69,Ahmedabad,East
534,2016-03-02,Grocery,Dairy,1,4384,10,3945.6,938.32,Ahmedabad,West
535,2017-11-15,Grocery,Beverages,4,4038,5,15344.4,1621.77,Delhi,East
536,2019-12-31,Electronics,Appliances,4,1864,15,6337.6,1297.51,Bangalore,East
537,2017-01-26,Grocery,Dairy,1,3798,20,3038.4,686.18,Delhi,South
538,2017-11-20,Personal Care,Haircare,1,2153,10,1937.7,296.16,Chennai,West
539,2019-07-05,Personal Care,Haircare,3,1255,20,3012.0,191.11,Kolkata,South
540,2018-08-14,Home & Kitchen,Decor,3,2555,10,6898.5,1721.35,Delhi,South
541,2018-03-13,Personal Care,Skincare,4,2556,10,9201.6,2022.84,Ahmedabad,South
542,2018-03-13,Home & Kitchen,Furniture,2,3554,15,6041.8,349.14,Chennai,East
543,2019-10-10,Clothing,Women,3,4854,20,11649.6,1519.89,Delhi,West
544,2020-04-13,Home & Kitchen,Furniture,3,2780,5,7923.0,1517.09,Delhi,West
545,2018-05-04,Home & Kitchen,Decor,3,2637,20,6328.8,1117.76,Hyderabad,South
546,2020-11-16,Personal Care,Haircare,1,2267,15,1926.95,458.59,Ahmedabad,South
547,2018-07-02,Clothing,Men,3,1148,20,2755.2,485.82,Chennai,West
548,2018-05-06,Clothing,Kids,1,2555,10,2299.5,458.89,Chennai,East
549,2017-09-07,Grocery,Staples,4,4551,5,17293.8,3174.31,Hyderabad,North
550,2019-02-09,Electronics,Accessories,1,424,10,381.6,72.48,Bangalore,East
551,2016-06-14,Home & Kitchen,Cookware,3,3305,5,9419.25,1228.06,Hyderabad,North
552,2018-01-11,Personal Care,Skincare,2,3925,5,7457.5,1477.43,Bangalore,East
553,2017-10-21,Clothing,Women,5,4441,5,21094.75,1411.51,Kolkata,East
554,2019-03-13,Home & Kitchen,Decor,3,2616,20,6278.4,1539.7,Kolkata,East
555,2019-05-23,Clothing,Men,1,4324,15,3675.4,342.71,Mumbai,South
556,2019-05-15,Grocery,Dairy,5,3855,15,16383.75,1957.88,Hyderabad,South
557,2020-12-13,Home & Kitchen,Furniture,2,974,10,1753.2,281.17,Pune,North
558,2020-12-30,Home & Kitchen,Cookware,3,2373,5,6763.05,701.41,Pune,East
559,2017-04-29,Home & Kitchen,Decor,4,4020,20,12864.0,2596.71,Kolkata,East
560,2016-12-25,Home & Kitchen,Decor,3,159,20,381.6,36.82,Bangalore,North
561,2019-12-14,Home & Kitchen,Furniture,5,1086,15,4615.5,425.09,Ahmedabad,East
562,2017-01-17,Electronics,Accessories,2,4176,10,7516.8,1222.85,Kolkata,North
563,2019-07-13,Personal Care,Haircare,3,3233,15,8244.15,1216.56,Mumbai,West
564,2020-01-02,Electronics,Mobiles,2,275,0,550.0,48.48,Mumbai,East
565,2018-08-29,Electronics,Appliances,1,2203,20,1762.4,436.88,Mumbai,East
566,2020-10-20,Home & Kitchen,Cookware,5,894,0,4470.0,663.86,Bangalore,North
567,2018-01-30,Clothing,Kids,3,4193,5,11950.05,892.03,Chennai,East
568,2016-08-11,Clothing,Men,5,2974,0,14870.0,3175.8,Ahmedabad,South
569,2016-07-06,Personal Care,Skincare,2,319,15,542.3,132.35,Kolkata,West
570,2017-04-30,Personal Care,Hygiene,4,102,10,367.2,34.42,Hyderabad,North
571,2017-08-30,Electronics,Accessories,5,2344,0,11720.0,2427.55,Kolkata,South
572,2020-11-26,Electronics,Appliances,3,876,20,2102.4,439.79,Ahmedabad,East
573,2016-10-13,Grocery,Staples,5,2859,15,12150.75,1214.27,Ahmedabad,East
574,2017-09-30,Personal Care,Skincare,2,325,15,552.5,110.53,Ahmedabad,East
575,2018-06-29,Grocery,Snacks,5,3179,5,15100.25,3619.54,Chennai,North
576,2019-02-08,Clothing,Women,3,4926,20,11822.4,1693.68,Mumbai,West
577,2017-12-22,Electronics,Accessories,1,3407,20,2725.6,555.72,Hyderabad,North
578,2019-04-09,Electronics,Mobiles,5,1697,0,8485.0,1290.71,Bangalore,South
579,2017-12-14,Grocery,Dairy,4,4710,15,16014.0,1692.59,Mumbai,East
580,2019-10-22,Grocery,Beverages,1,1117,10,1005.3,201.81,Kolkata,West
581,2019-06-14,Home & Kitchen,Furniture,1,3001,10,2700.9,228.76,Mumbai,South
582,2018-06-01,Electronics,Accessories,3,2712,10,7322.4,1320.25,Mumbai,East
583,2020-10-14,Electronics,Mobiles,5,473,5,2246.75,255.25,Hyderabad,East
584,2020-10-01,Clothing,Women,1,2018,10,1816.2,242.86,Kolkata,West
585,2020-01-13,Personal Care,Hygiene,3,920,15,2346.0,397.55,Ahmedabad,South
586,2020-04-22,Home & Kitchen,Cookware,5,3847,5,18273.25,4250.11,Bangalore,North
587,2019-08-04,Personal Care,Haircare,1,3226,15,2742.1,478.6,Ahmedabad,South
588,2020-11-08,Electronics,Appliances,3,4941,0,14823.0,1004.97,Kolkata,East
589,2017-04-04,Grocery,Staples,2,4055,15,6893.5,572.0,Chennai,East
590,2017-04-16,Home & Kitchen,Decor,5,586,5,2783.5,244.61,Kolkata,North
591,2019-07-29,Electronics,Mobiles,4,3131,10,11271.6,2602.3,Hyderabad,South
592,2017-04-08,Electronics,Appliances,1,320,10,288.0,26.64,Hyderabad,East
593,2016-06-10,Electronics,Appliances,2,4285,15,7284.5,821.51,Chennai,East
594,2020-06-12,Grocery,Beverages,2,4815,10,8667.0,1026.36,Mumbai,East
595,2020-10-15,Grocery,Dairy,5,2094,0,10470.0,768.34,Hyderabad,South
596,2018-05-27,Electronics,Accessories,4,1024,0,4096.0,339.48,Mumbai,North
597,2017-09-16,Personal Care,Haircare,3,1376,15,3508.8,583.46,Hyderabad,East
598,2018-05-21,Clothing,Women,3,3673,5,10468.05,1697.04,Bangalore,West
599,2016-07-10,Clothing,Men,5,3358,20,13432.0,1918.04,Kolkata,South
600,2019-05-05,Personal Care,Haircare,1,2849,5,2706.55,535.28,Bangalore,South
601,2020-06-13,Clothing,Kids,5,940,20,3760.0,373.18,Bangalore,North
602,2020-10-24,Grocery,Staples,2,1769,5,3361.1,201.9,Bangalore,West
603,2020-01-02,Home & Kitchen,Furniture,5,2208,0,11040.0,1110.31,Chennai,North
604,2019-09-20,Electronics,Mobiles,1,4167,10,3750.3,450.65,Kolkata,North
605,2017-08-24,Grocery,Snacks,5,706,0,3530.0,429.48,Hyderabad,North
606,2020-03-29,Clothing,Women,5,4800,20,19200.0,2436.91,Mumbai,South
607,2018-12-19,Personal Care,Hygiene,5,456,0,2280.0,388.37,Chennai,West
608,2017-12-10,Electronics,Accessories,3,4899,5,13962.15,1625.5,Mumbai,North
609,2017-01-18,Personal Care,Hygiene,4,2984,10,10742.4,2199.12,Chennai,East
610,2017-02-22,Clothing,Men,3,1989,15,5071.95,944.76,Pune,East
611,2017-01-15,Home & Kitchen,Furniture,1,3448,10,3103.2,752.38,Delhi,East
612,2018-04-05,Home & Kitchen,Furniture,5,4608,15,19584.0,3158.23,Kolkata,East
613,2018-05-07,Home & Kitchen,Furniture,4,2334,5,8869.2,1431.56,Ahmedabad,East
614,2016-07-19,Clothing,Kids,5,1011,15,4296.75,1002.36,Pune,West
615,2018-03-08,Grocery,Dairy,2,3351,5,6366.9,373.17,Hyderabad,West
616,2016-06-19,Home & Kitchen,Cookware,5,2760,20,11040.0,569.79,Kolkata,North
617,2017-09-11,Personal Care,Haircare,4,3214,5,12213.2,2672.77,Kolkata,North
618,2019-05-10,Grocery,Snacks,4,1079,10,3884.4,628.81,Pune,South
619,2019-01-24,Clothing,Men,4,1525,0,6100.0,1193.61,Hyderabad,East
620,2019-05-01,Clothing,Women,4,2247,10,8089.2,1139.61,Pune,South
621,2016-03-16,Grocery,Dairy,1,890,5,845.5,147.58,Chennai,West
622,2016-01-30,Home & Kitchen,Decor,1,3021,5,2869.95,241.61,Kolkata,South
623,2017-12-18,Grocery,Beverages,2,1066,5,2025.4,239.22,Chennai,West
624,2019-10-10,Grocery,Beverages,4,2145,5,8151.0,532.76,Delhi,South
625,2019-05-22,Personal Care,Skincare,5,3000,0,15000.0,1444.43,Kolkata,North
